gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL34	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	
UL34	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	
UL34	E	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	
UL34	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	
UL34	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	
UL35	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL35	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0.00429184549436151	0.00429184549436151			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL35	L	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.133448382121513	0.133448382121513			dcDNA	C6_12h	viral_read.count	cluster_1
UL35	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.148724789242332	0.148724789242332			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL35	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.113953713252834	0.113953713252834			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL35	L	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0.00285714285662896	0.00285714285662896			dcDNA	C6_1h	viral_read.count	cluster_1
UL35	L	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_1
UL35	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_1
UL35	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_1
UL35	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0.0226308345112875	0.0226308345112875			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
UL35	L	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.00522193211489351	0.00522193211489351			dcDNA	C6_2h	viral_read.count	cluster_1
UL35	L	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.00578034682127385	0.00578034682127385			dcDNA	NRK_2h	viral_read.count	cluster_1
UL35	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.0119840213056125	0.0119840213056125			dcDNA	PC_12_2h	viral_read.count	cluster_1
UL35	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.0371163454682197	0.0371163454682197			dcDNA	PK_15_2h	viral_read.count	cluster_1
UL35	L	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.0288557213939336	0.0288557213939336			dcDNA	C6_4h	viral_read.count	cluster_1
UL35	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0.0465116279027398	0.0465116279027398			dcDNA	PC_12_4h	viral_read.count	cluster_1
UL35	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.0450828569353376	0.0450828569353376			dcDNA	PK_15_4h	viral_read.count	cluster_1
UL35	L	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.0423931623949242	0.0423931623949242			dcDNA	C6_6h	viral_read.count	cluster_1
UL35	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.0704625232306939	0.0704625232306939			dcDNA	PC_12_6h	viral_read.count	cluster_1
UL35	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.0824674253695619	0.0824674253695619			dcDNA	PK_15_6h	viral_read.count	cluster_1
UL35	L	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.0816049731602209	0.0816049731602209			dcDNA	C6_8h	viral_read.count	cluster_1
UL35	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.113550090772219	0.113550090772219			dcDNA	PC_12_8h	viral_read.count	cluster_1
UL35	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.0987327917632832	0.0987327917632832			dcDNA	PK_15_8h	viral_read.count	cluster_1
UL36	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_6
UL36	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_6
UL36	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.00131895223503476	0.00131895223503476			dcDNA	C6_12h	viral_read.count	cluster_6
UL36	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.00117383416910007	0.00117383416910007			dcDNA	PC_12_12h	viral_read.count	cluster_6
UL36	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.000570526044427248	0.000570526044427248			dcDNA	PK_15_12h	viral_read.count	cluster_6
UL36	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_6
UL36	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_6
UL36	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_6
UL36	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_6
UL36	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_6
UL36	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_6
UL36	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_6
UL36	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_6
UL36	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_6
UL36	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.000995024876305823	0.000995024876305823			dcDNA	C6_4h	viral_read.count	cluster_6
UL36	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.000903138408040358	0.000903138408040358			dcDNA	PC_12_4h	viral_read.count	cluster_6
UL36	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	7.23641371139525e-05	7.23641371139525e-05			dcDNA	PK_15_4h	viral_read.count	cluster_6
UL36	L	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0.000170940171490741	0.000170940171490741			dcDNA	C6_6h	viral_read.count	cluster_6
UL36	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	0.000258104480748177	0.000258104480748177			dcDNA	PC_12_6h	viral_read.count	cluster_6
UL36	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	0.00021991313490966	0.00021991313490966			dcDNA	PK_15_6h	viral_read.count	cluster_6
UL36	L	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0.00056513139340848	0.00056513139340848			dcDNA	C6_8h	viral_read.count	cluster_6
UL36	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0.000990262419430086	0.000990262419430086			dcDNA	PC_12_8h	viral_read.count	cluster_6
UL36	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0.000881288957013119	0.000881288957013119			dcDNA	PK_15_8h	viral_read.count	cluster_6
UL37	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_6
UL37	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_6
UL37	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.00477041602671014	0.00477041602671014			dcDNA	C6_12h	viral_read.count	cluster_6
UL37	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.0014299434419603	0.0014299434419603			dcDNA	PC_12_12h	viral_read.count	cluster_6
UL37	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.000979886539565345	0.000979886539565345			dcDNA	PK_15_12h	viral_read.count	cluster_6
UL37	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_6
UL37	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_6
UL37	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0.00502512562776655	0.00502512562776655			dcDNA	PC_12_1h	viral_read.count	cluster_6
UL37	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_6
UL37	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_6
UL37	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_6
UL37	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0.00578034682127385	0.00578034682127385			dcDNA	NRK_2h	viral_read.count	cluster_6
UL37	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0.00133155792351117	0.00133155792351117			dcDNA	PC_12_2h	viral_read.count	cluster_6
UL37	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_6
UL37	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.00199004975071811	0.00199004975071811			dcDNA	C6_4h	viral_read.count	cluster_6
UL37	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.00112892301286203	0.00112892301286203			dcDNA	PC_12_4h	viral_read.count	cluster_6
UL37	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0.00101309790889963	0.00101309790889963			dcDNA	PK_15_4h	viral_read.count	cluster_6
UL37	L	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0.00290598290543234	0.00290598290543234			dcDNA	C6_6h	viral_read.count	cluster_6
UL37	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	0.00221969853404694	0.00221969853404694			dcDNA	PC_12_6h	viral_read.count	cluster_6
UL37	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	0.0014156908003354	0.0014156908003354			dcDNA	PK_15_6h	viral_read.count	cluster_6
UL37	L	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	cluster_6
UL37	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0.00159542278695522	0.00159542278695522			dcDNA	PC_12_8h	viral_read.count	cluster_6
UL37	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0.00189050695494492	0.00189050695494492			dcDNA	PK_15_8h	viral_read.count	cluster_6
UL38	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_9
UL38	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0.00429184549436151	0.00429184549436151			dcDNA	PC_12_1.5h	viral_read.count	cluster_9
UL38	E	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.0198089368261195	0.0198089368261195			dcDNA	C6_12h	viral_read.count	cluster_9
UL38	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.0153558851760143	0.0153558851760143			dcDNA	PC_12_12h	viral_read.count	cluster_9
UL38	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.0229209644132544	0.0229209644132544			dcDNA	PK_15_12h	viral_read.count	cluster_9
UL38	E	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0.0200000000019655	0.0200000000019655			dcDNA	C6_1h	viral_read.count	cluster_9
UL38	E	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_9
UL38	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0.0150753768832996	0.0150753768832996			dcDNA	PC_12_1h	viral_read.count	cluster_9
UL38	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_9
UL38	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0.0141442715695547	0.0141442715695547			dcDNA	PC_12_2.5h	viral_read.count	cluster_9
UL38	E	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.0130548302872338	0.0130548302872338			dcDNA	C6_2h	viral_read.count	cluster_9
UL38	E	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.0346820809240708	0.0346820809240708			dcDNA	NRK_2h	viral_read.count	cluster_9
UL38	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.00932090545859014	0.00932090545859014			dcDNA	PC_12_2h	viral_read.count	cluster_9
UL38	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.0185581727331241	0.0185581727331241			dcDNA	PK_15_2h	viral_read.count	cluster_9
UL38	E	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.020895522387274	0.020895522387274			dcDNA	C6_4h	viral_read.count	cluster_9
UL38	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0.0241589523582856	0.0241589523582856			dcDNA	PC_12_4h	viral_read.count	cluster_9
UL38	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.0331427744381014	0.0331427744381014			dcDNA	PK_15_4h	viral_read.count	cluster_9
UL38	E	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.0252991452993655	0.0252991452993655			dcDNA	C6_6h	viral_read.count	cluster_9
UL38	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.0237456122249584	0.0237456122249584			dcDNA	PC_12_6h	viral_read.count	cluster_9
UL38	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.0308703062309235	0.0308703062309235			dcDNA	PK_15_6h	viral_read.count	cluster_9
UL38	E	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.0207403221246124	0.0207403221246124			dcDNA	C6_8h	viral_read.count	cluster_9
UL38	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.0174396214995581	0.0174396214995581			dcDNA	PC_12_8h	viral_read.count	cluster_9
UL38	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.0221459386076614	0.0221459386076614			dcDNA	PK_15_8h	viral_read.count	cluster_9
UL39	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_2
UL39	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_2
UL39	E	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.000616332819879082	0.000616332819879082			dcDNA	C6_12h	viral_read.count	cluster_2
UL39	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.000181410736375793	0.000181410736375793			dcDNA	PC_12_12h	viral_read.count	cluster_2
UL39	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.000112815885629275	0.000112815885629275			dcDNA	PK_15_12h	viral_read.count	cluster_2
UL39	E	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0.0114285714283701	0.0114285714283701			dcDNA	C6_1h	viral_read.count	cluster_2
UL39	E	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0.0175438596491228	0.0175438596491228			dcDNA	NRK_1h	viral_read.count	cluster_2
UL39	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_2
UL39	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_2
UL39	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0.00282885431391093	0.00282885431391093			dcDNA	PC_12_2.5h	viral_read.count	cluster_2
UL39	E	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.00261096605744676	0.00261096605744676			dcDNA	C6_2h	viral_read.count	cluster_2
UL39	E	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.0173410404620354	0.0173410404620354			dcDNA	NRK_2h	viral_read.count	cluster_2
UL39	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.00665778961555982	0.00665778961555982			dcDNA	PC_12_2h	viral_read.count	cluster_2
UL39	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.00214132762419016	0.00214132762419016			dcDNA	PK_15_2h	viral_read.count	cluster_2
UL39	E	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_2
UL39	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_2
UL39	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	7.23641371139525e-05	7.23641371139525e-05			dcDNA	PK_15_4h	viral_read.count	cluster_2
UL39	E	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.00358974358941325	0.00358974358941325			dcDNA	C6_6h	viral_read.count	cluster_2
UL39	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.000671071649557876	0.000671071649557876			dcDNA	PC_12_6h	viral_read.count	cluster_2
UL39	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.000261146845042233	0.000261146845042233			dcDNA	PK_15_6h	viral_read.count	cluster_2
UL39	E	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	cluster_2
UL39	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.000660174945139046	0.000660174945139046			dcDNA	PC_12_8h	viral_read.count	cluster_2
UL39	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.000390894294756765	0.000390894294756765			dcDNA	PK_15_8h	viral_read.count	cluster_2
UL40	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0.142857142857143	0.142857142857143			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL40	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0.120171673816903	0.120171673816903			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL40	E	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.0331956856711435	0.0331956856711435			dcDNA	C6_12h	viral_read.count	cluster_5
UL40	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.0171593213097773	0.0171593213097773			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL40	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.00458677153282555	0.00458677153282555			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL40	E	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0.0857142857155572	0.0857142857155572			dcDNA	C6_1h	viral_read.count	cluster_5
UL40	E	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0.12280701754386	0.12280701754386			dcDNA	NRK_1h	viral_read.count	cluster_5
UL40	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0.105527638192123	0.105527638192123			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL40	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0.108695652178923	0.108695652178923			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL40	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0.114568599719125	0.114568599719125			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL40	E	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.0887728459531897	0.0887728459531897			dcDNA	C6_2h	viral_read.count	cluster_5
UL40	E	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.150289017338831	0.150289017338831			dcDNA	NRK_2h	viral_read.count	cluster_5
UL40	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.0758988015962243	0.0758988015962243			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL40	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.0749464668072266	0.0749464668072266			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL40	E	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.0467661691541836	0.0467661691541836			dcDNA	C6_4h	viral_read.count	cluster_5
UL40	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL40	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.0858962298219523	0.0858962298219523			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL40	E	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.0379487179460752	0.0379487179460752			dcDNA	C6_6h	viral_read.count	cluster_5
UL40	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.0256555853809454	0.0256555853809454			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL40	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.0333168398476328	0.0333168398476328			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL40	E	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.0735235942367553	0.0735235942367553			dcDNA	C6_8h	viral_read.count	cluster_5
UL40	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.0412609341469371	0.0412609341469371			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL40	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.02728442179606	0.02728442179606			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL41	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_4
UL41	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0.0214592274679277	0.0214592274679277			dcDNA	PC_12_1.5h	viral_read.count	cluster_4
UL41	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.00484437596199349	0.00484437596199349			dcDNA	C6_12h	viral_read.count	cluster_4
UL41	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.00343613275020125	0.00343613275020125			dcDNA	PC_12_12h	viral_read.count	cluster_4
UL41	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.0037487106753951	0.0037487106753951			dcDNA	PK_15_12h	viral_read.count	cluster_4
UL41	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0.0314285714284814	0.0314285714284814			dcDNA	C6_1h	viral_read.count	cluster_4
UL41	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_4
UL41	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0.0502512562821781	0.0502512562821781			dcDNA	PC_12_1h	viral_read.count	cluster_4
UL41	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0.0652173913028932	0.0652173913028932			dcDNA	PK_15_1h	viral_read.count	cluster_4
UL41	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0.0155586987265101	0.0155586987265101			dcDNA	PC_12_2.5h	viral_read.count	cluster_4
UL41	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0.020887728459574	0.020887728459574			dcDNA	C6_2h	viral_read.count	cluster_4
UL41	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0.00578034682127385	0.00578034682127385			dcDNA	NRK_2h	viral_read.count	cluster_4
UL41	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0.00932090545859014	0.00932090545859014			dcDNA	PC_12_2h	viral_read.count	cluster_4
UL41	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0.0114204139897665	0.0114204139897665			dcDNA	PK_15_2h	viral_read.count	cluster_4
UL41	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.00895522388107181	0.00895522388107181			dcDNA	C6_4h	viral_read.count	cluster_4
UL41	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.00993452246370201	0.00993452246370201			dcDNA	PC_12_4h	viral_read.count	cluster_4
UL41	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0.00955206599743249	0.00955206599743249			dcDNA	PK_15_4h	viral_read.count	cluster_4
