gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean.x	sd.x	varcoeff.x	mean.y	sd.y	varcoeff.y	libtype	sample_name	norm.method	cluster
UL14-13-12-11	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	+	15293	NRK_8h_2	0.0482573726541555	0.0472556109920025	0.00293532905668059	0.0621159899334994	0.0472556109920025	0.00293532905668059	0.0621159899334994	dcDNA	NRK_8h_2	viral_read.count	
UL14-13-12-11	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	+	11968	NRK_8h_3	0.0439505347593583	0.0472556109920025	0.00293532905668059	0.0621159899334994	0.0472556109920025	0.00293532905668059	0.0621159899334994	dcDNA	NRK_8h_3	viral_read.count	
UL14-13-12-11	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	30568	PC-12_8h_1	0.0523096048154933	0.0486832625635286	0.00512842239453514	0.105342619300481	0.0486832625635286	0.00512842239453514	0.105342619300481	dcDNA	PC-12_8h_1	viral_read.count	
UL14-13-12-11	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	41725	PC-12_8h_2	0.0450569203115638	0.0486832625635286	0.00512842239453514	0.105342619300481	0.0486832625635286	0.00512842239453514	0.105342619300481	dcDNA	PC-12_8h_2	viral_read.count	
UL14-13-12-11	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	107872	PK-15_8h_1	0.0400289231681994	0.0461352744399307	0.00534676885798924	0.115893292559707	0.0461352744399307	0.00534676885798924	0.115893292559707	dcDNA	PK-15_8h_1	viral_read.count	
UL14-13-12-11	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	101346	PK-15_8h_2	0.0499773054683954	0.0461352744399307	0.00534676885798924	0.115893292559707	0.0461352744399307	0.00534676885798924	0.115893292559707	dcDNA	PK-15_8h_2	viral_read.count	
UL14-13-12-11	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	100662	PK-15_8h_3	0.0483995946831972	0.0461352744399307	0.00534676885798924	0.115893292559707	0.0461352744399307	0.00534676885798924	0.115893292559707	dcDNA	PK-15_8h_3	viral_read.count	
UL15	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	29	PC-12_0.5h_1	0	0	0		0	0		dcDNA	PC-12_0.5h_1	viral_read.count	cluster_6
UL15	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	10	PC-12_0.5h_2	0	0	0		0	0		dcDNA	PC-12_0.5h_2	viral_read.count	cluster_6
UL15	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	167	PC-12_1.5h_1	0.00598802395209581	0.0052495043080549	0.000731667600885744	0.139378417075125	0.0052495043080549	0.000731667600885744	0.139378417075125	dcDNA	PC-12_1.5h_1	viral_read.count	cluster_6
UL15	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	191	PC-12_1.5h_2	0.00523560209424084	0.0052495043080549	0.000731667600885744	0.139378417075125	0.0052495043080549	0.000731667600885744	0.139378417075125	dcDNA	PC-12_1.5h_2	viral_read.count	cluster_6
UL15	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	221	PC-12_1.5h_3	0.00452488687782806	0.0052495043080549	0.000731667600885744	0.139378417075125	0.0052495043080549	0.000731667600885744	0.139378417075125	dcDNA	PC-12_1.5h_3	viral_read.count	cluster_6
UL15	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	138979	C6_12h_1	0.00346095453269919	0.00363532853306445	0.000456554014640692	0.125588103107653	0.00363532853306445	0.000456554014640692	0.125588103107653	dcDNA	C6_12h_1	viral_read.count	cluster_6
UL15	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	129418	C6_12h_2	0.00329165958367461	0.00363532853306445	0.000456554014640692	0.125588103107653	0.00363532853306445	0.000456554014640692	0.125588103107653	dcDNA	C6_12h_2	viral_read.count	cluster_6
UL15	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	75842	C6_12h_3	0.00415337148281955	0.00363532853306445	0.000456554014640692	0.125588103107653	0.00363532853306445	0.000456554014640692	0.125588103107653	dcDNA	C6_12h_3	viral_read.count	cluster_6
UL15	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	-	56428	NRK_12h_1	0.00568866520167293	0.00423824194777586	0.00126030518226116	0.297365086229336	0.00423824194777586	0.00126030518226116	0.297365086229336	dcDNA	NRK_12h_1	viral_read.count	cluster_6
UL15	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	-	76607	NRK_12h_2	0.00361585755870873	0.00423824194777586	0.00126030518226116	0.297365086229336	0.00423824194777586	0.00126030518226116	0.297365086229336	dcDNA	NRK_12h_2	viral_read.count	cluster_6
UL15	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	-	65392	NRK_12h_3	0.00341020308294593	0.00423824194777586	0.00126030518226116	0.297365086229336	0.00423824194777586	0.00126030518226116	0.297365086229336	dcDNA	NRK_12h_3	viral_read.count	cluster_6
UL15	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	105751	PC-12_12h_1	0.00369736456392847	0.00351818789448137	0.000266340216966912	0.0757038068901019	0.00351818789448137	0.000266340216966912	0.0757038068901019	dcDNA	PC-12_12h_1	viral_read.count	cluster_6
UL15	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	119888	PC-12_12h_2	0.00364506873081543	0.00351818789448137	0.000266340216966912	0.0757038068901019	0.00351818789448137	0.000266340216966912	0.0757038068901019	dcDNA	PC-12_12h_2	viral_read.count	cluster_6
UL15	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	92462	PC-12_12h_3	0.00321213038870022	0.00351818789448137	0.000266340216966912	0.0757038068901019	0.00351818789448137	0.000266340216966912	0.0757038068901019	dcDNA	PC-12_12h_3	viral_read.count	cluster_6
UL15	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	155040	PK-15_12h_1	0.00170923632610939	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	dcDNA	PK-15_12h_1	viral_read.count	cluster_6
UL15	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	204941	PK-15_12h_2	0.00185419218214023	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	dcDNA	PK-15_12h_2	viral_read.count	cluster_6
UL15	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	196073	PK-15_12h_3	0.00169324690293921	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	0.00175222513706294	8.8667209974563e-05	0.0506026355284378	dcDNA	PK-15_12h_3	viral_read.count	cluster_6
UL15	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	488	C6_1h_1	0	0	0		0	0		dcDNA	C6_1h_1	viral_read.count	cluster_6
UL15	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	446	C6_1h_2	0	0	0		0	0		dcDNA	C6_1h_2	viral_read.count	cluster_6
UL15	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	266	C6_1h_3	0	0	0		0	0		dcDNA	C6_1h_3	viral_read.count	cluster_6
UL15	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	86	NRK_1h_1	0.0116279069767442	0.00387596899224806	0.00671337522313518	1.73205080756888	0.00387596899224806	0.00671337522313518	1.73205080756888	dcDNA	NRK_1h_1	viral_read.count	cluster_6
UL15	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	117	NRK_1h_2	0	0.00387596899224806	0.00671337522313518	1.73205080756888	0.00387596899224806	0.00671337522313518	1.73205080756888	dcDNA	NRK_1h_2	viral_read.count	cluster_6
UL15	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	88	NRK_1h_3	0	0.00387596899224806	0.00671337522313518	1.73205080756888	0.00387596899224806	0.00671337522313518	1.73205080756888	dcDNA	NRK_1h_3	viral_read.count	cluster_6
UL15	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	390	PC-12_1h_1	0.00256410256410256	0.000854700854700855	0.00148038530561443	1.73205080756888	0.000854700854700855	0.00148038530561443	1.73205080756888	dcDNA	PC-12_1h_1	viral_read.count	cluster_6
UL15	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	266	PC-12_1h_2	0	0.000854700854700855	0.00148038530561443	1.73205080756888	0.000854700854700855	0.00148038530561443	1.73205080756888	dcDNA	PC-12_1h_2	viral_read.count	cluster_6
UL15	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	349	PC-12_1h_3	0	0.000854700854700855	0.00148038530561443	1.73205080756888	0.000854700854700855	0.00148038530561443	1.73205080756888	dcDNA	PC-12_1h_3	viral_read.count	cluster_6
UL15	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	380	PK-15_1h_1	0	0	0		0	0		dcDNA	PK-15_1h_1	viral_read.count	cluster_6
UL15	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	291	PK-15_1h_2	0	0	0		0	0		dcDNA	PK-15_1h_2	viral_read.count	cluster_6
UL15	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	159	PK-15_1h_3	0	0	0		0	0		dcDNA	PK-15_1h_3	viral_read.count	cluster_6
UL15	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	698	PC-12_2.5h_1	0.00429799426934097	0.00375287167326056	0.00211326170243731	0.563105239514166	0.00375287167326056	0.00211326170243731	0.563105239514166	dcDNA	PC-12_2.5h_1	viral_read.count	cluster_6
UL15	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	361	PC-12_2.5h_2	0.00554016620498615	0.00375287167326056	0.00211326170243731	0.563105239514166	0.00375287167326056	0.00211326170243731	0.563105239514166	dcDNA	PC-12_2.5h_2	viral_read.count	cluster_6
UL15	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	704	PC-12_2.5h_3	0.00142045454545455	0.00375287167326056	0.00211326170243731	0.563105239514166	0.00375287167326056	0.00211326170243731	0.563105239514166	dcDNA	PC-12_2.5h_3	viral_read.count	cluster_6
UL15	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	733	C6_2h_1	0.00409276944065484	0.00327943034301546	0.00115023518268991	0.350742373638057	0.00327943034301546	0.00115023518268991	0.350742373638057	dcDNA	C6_2h_1	viral_read.count	cluster_6
UL15	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	811	C6_2h_2	0.00246609124537608	0.00327943034301546	0.00115023518268991	0.350742373638057	0.00327943034301546	0.00115023518268991	0.350742373638057	dcDNA	C6_2h_2	viral_read.count	cluster_6
UL15	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	295	NRK_2h_1	0	0.000799360511590727	0.00138453301963939	1.73205080756888	0.000799360511590727	0.00138453301963939	1.73205080756888	dcDNA	NRK_2h_1	viral_read.count	cluster_6
UL15	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	237	NRK_2h_2	0	0.000799360511590727	0.00138453301963939	1.73205080756888	0.000799360511590727	0.00138453301963939	1.73205080756888	dcDNA	NRK_2h_2	viral_read.count	cluster_6
UL15	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	417	NRK_2h_3	0.00239808153477218	0.000799360511590727	0.00138453301963939	1.73205080756888	0.000799360511590727	0.00138453301963939	1.73205080756888	dcDNA	NRK_2h_3	viral_read.count	cluster_6
UL15	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	987	PC-12_2h_1	0.00506585612968592	0.00209216996090418	0.00264547305792975	1.26446374212659	0.00209216996090418	0.00264547305792975	1.26446374212659	dcDNA	PC-12_2h_1	viral_read.count	cluster_6
UL15	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	826	PC-12_2h_2	0.00121065375302663	0.00209216996090418	0.00264547305792975	1.26446374212659	0.00209216996090418	0.00264547305792975	1.26446374212659	dcDNA	PC-12_2h_2	viral_read.count	cluster_6
UL15	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	1112	PC-12_2h_3	0	0.00209216996090418	0.00264547305792975	1.26446374212659	0.00209216996090418	0.00264547305792975	1.26446374212659	dcDNA	PC-12_2h_3	viral_read.count	cluster_6
UL15	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2064	PK-15_2h_1	0.00242248062015504	0.00207694826377046	0.000883984777495608	0.425617138816369	0.00207694826377046	0.000883984777495608	0.425617138816369	dcDNA	PK-15_2h_1	viral_read.count	cluster_6
UL15	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	1865	PK-15_2h_2	0.00107238605898123	0.00207694826377046	0.000883984777495608	0.425617138816369	0.00207694826377046	0.000883984777495608	0.425617138816369	dcDNA	PK-15_2h_2	viral_read.count	cluster_6
UL15	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	5117	PK-15_2h_3	0.0027359781121751	0.00207694826377046	0.000883984777495608	0.425617138816369	0.00207694826377046	0.000883984777495608	0.425617138816369	dcDNA	PK-15_2h_3	viral_read.count	cluster_6
UL15	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1108	C6_4h_1	0.00270758122743682	0.0047757768054156	0.00278040358281351	0.582188761346763	0.0047757768054156	0.00278040358281351	0.582188761346763	dcDNA	C6_4h_1	viral_read.count	cluster_6
UL15	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1086	C6_4h_2	0.00368324125230203	0.0047757768054156	0.00278040358281351	0.582188761346763	0.0047757768054156	0.00278040358281351	0.582188761346763	dcDNA	C6_4h_2	viral_read.count	cluster_6
UL15	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	630	C6_4h_3	0.00793650793650794	0.0047757768054156	0.00278040358281351	0.582188761346763	0.0047757768054156	0.00278040358281351	0.582188761346763	dcDNA	C6_4h_3	viral_read.count	cluster_6
UL15	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	1493	NRK_4h_1	0.00267916945746818	0.00213673223899399	0.000737905675973302	0.345343072242276	0.00213673223899399	0.000737905675973302	0.345343072242276	dcDNA	NRK_4h_1	viral_read.count	cluster_6
UL15	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	2314	NRK_4h_2	0.00129645635263613	0.00213673223899399	0.000737905675973302	0.345343072242276	0.00213673223899399	0.000737905675973302	0.345343072242276	dcDNA	NRK_4h_2	viral_read.count	cluster_6
UL15	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	1643	NRK_4h_3	0.00243457090687766	0.00213673223899399	0.000737905675973302	0.345343072242276	0.00213673223899399	0.000737905675973302	0.345343072242276	dcDNA	NRK_4h_3	viral_read.count	cluster_6
UL15	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	4863	PC-12_4h_1	0.00205634382068682	0.00280974506753498	0.00103048757354376	0.36675482962866	0.00280974506753498	0.00103048757354376	0.36675482962866	dcDNA	PC-12_4h_1	viral_read.count	cluster_6
UL15	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	4518	PC-12_4h_2	0.00398406374501992	0.00280974506753498	0.00103048757354376	0.36675482962866	0.00280974506753498	0.00103048757354376	0.36675482962866	dcDNA	PC-12_4h_2	viral_read.count	cluster_6
UL15	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	5442	PC-12_4h_3	0.0023888276368982	0.00280974506753498	0.00103048757354376	0.36675482962866	0.00280974506753498	0.00103048757354376	0.36675482962866	dcDNA	PC-12_4h_3	viral_read.count	cluster_6
UL15	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	11967	PK-15_4h_1	0.00267402022227793	0.00298698439869893	0.000507357262731736	0.169856013627902	0.00298698439869893	0.000507357262731736	0.169856013627902	dcDNA	PK-15_4h_1	viral_read.count	cluster_6
UL15	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	12525	PK-15_4h_2	0.00271457085828343	0.00298698439869893	0.000507357262731736	0.169856013627902	0.00298698439869893	0.000507357262731736	0.169856013627902	dcDNA	PK-15_4h_2	viral_read.count	cluster_6
UL15	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	11477	PK-15_4h_3	0.00357236211553542	0.00298698439869893	0.000507357262731736	0.169856013627902	0.00298698439869893	0.000507357262731736	0.169856013627902	dcDNA	PK-15_4h_3	viral_read.count	cluster_6
UL15	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	3793	C6_6h_1	0.00290007909306618	0.00313953327034787	0.00029195874446335	0.0929943145437665	0.00313953327034787	0.00029195874446335	0.0929943145437665	dcDNA	C6_6h_1	viral_read.count	cluster_6
UL15	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	6061	C6_6h_2	0.00346477478963867	0.00313953327034787	0.00029195874446335	0.0929943145437665	0.00313953327034787	0.00029195874446335	0.0929943145437665	dcDNA	C6_6h_2	viral_read.count	cluster_6
UL15	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	4912	C6_6h_3	0.00305374592833876	0.00313953327034787	0.00029195874446335	0.0929943145437665	0.00313953327034787	0.00029195874446335	0.0929943145437665	dcDNA	C6_6h_3	viral_read.count	cluster_6
UL15	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	7246	NRK_6h_1	0.00220811482197074	0.00248124070262598	0.000396823325467828	0.15992939542216	0.00248124070262598	0.000396823325467828	0.15992939542216	dcDNA	NRK_6h_1	viral_read.count	cluster_6
UL15	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	6959	NRK_6h_2	0.00229918091679839	0.00248124070262598	0.000396823325467828	0.15992939542216	0.00248124070262598	0.000396823325467828	0.15992939542216	dcDNA	NRK_6h_2	viral_read.count	cluster_6
UL15	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	6811	NRK_6h_3	0.00293642636910879	0.00248124070262598	0.000396823325467828	0.15992939542216	0.00248124070262598	0.000396823325467828	0.15992939542216	dcDNA	NRK_6h_3	viral_read.count	cluster_6
UL15	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	15758	PC-12_6h_1	0.00412488894529763	0.00439817548775086	0.0003968866222982	0.0902389237090582	0.00439817548775086	0.0003968866222982	0.0902389237090582	dcDNA	PC-12_6h_1	viral_read.count	cluster_6
UL15	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	25141	PC-12_6h_2	0.00421622051628814	0.00439817548775086	0.0003968866222982	0.0902389237090582	0.00439817548775086	0.0003968866222982	0.0902389237090582	dcDNA	PC-12_6h_2	viral_read.count	cluster_6
UL15	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	20398	PC-12_6h_3	0.00485341700166683	0.00439817548775086	0.0003968866222982	0.0902389237090582	0.00439817548775086	0.0003968866222982	0.0902389237090582	dcDNA	PC-12_6h_3	viral_read.count	cluster_6
UL15	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	54027	PK-15_6h_1	0.00260980620800711	0.00300009542825238	0.000531373400502541	0.177118832787288	0.00300009542825238	0.000531373400502541	0.177118832787288	dcDNA	PK-15_6h_1	viral_read.count	cluster_6
UL15	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	47752	PK-15_6h_2	0.00278522365555369	0.00300009542825238	0.000531373400502541	0.177118832787288	0.00300009542825238	0.000531373400502541	0.177118832787288	dcDNA	PK-15_6h_2	viral_read.count	cluster_6
UL15	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	46876	PK-15_6h_3	0.00360525642119635	0.00300009542825238	0.000531373400502541	0.177118832787288	0.00300009542825238	0.000531373400502541	0.177118832787288	dcDNA	PK-15_6h_3	viral_read.count	cluster_6
UL15	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	21901	C6_8h_1	0.00438336149034291	0.0040744860866521	0.000460473319250105	0.113013840140135	0.0040744860866521	0.000460473319250105	0.113013840140135	dcDNA	C6_8h_1	viral_read.count	cluster_6
UL15	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	24215	C6_8h_2	0.00429485855874458	0.0040744860866521	0.000460473319250105	0.113013840140135	0.0040744860866521	0.000460473319250105	0.113013840140135	dcDNA	C6_8h_2	viral_read.count	cluster_6
UL15	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	20591	C6_8h_3	0.00354523821086883	0.0040744860866521	0.000460473319250105	0.113013840140135	0.0040744860866521	0.000460473319250105	0.113013840140135	dcDNA	C6_8h_3	viral_read.count	cluster_6
UL15	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	20178	NRK_8h_1	0.00381603726831202	0.00426060858824804	0.000529400608215197	0.12425469208212	0.00426060858824804	0.000529400608215197	0.12425469208212	dcDNA	NRK_8h_1	viral_read.count	cluster_6
UL15	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	15293	NRK_8h_2	0.0041195318119401	0.00426060858824804	0.000529400608215197	0.12425469208212	0.00426060858824804	0.000529400608215197	0.12425469208212	dcDNA	NRK_8h_2	viral_read.count	cluster_6
UL15	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	11968	NRK_8h_3	0.00484625668449198	0.00426060858824804	0.000529400608215197	0.12425469208212	0.00426060858824804	0.000529400608215197	0.12425469208212	dcDNA	NRK_8h_3	viral_read.count	cluster_6
UL15	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	30568	PC-12_8h_1	0.00389295995812615	0.00429519178253821	0.000568841701301612	0.13243685732828	0.00429519178253821	0.000568841701301612	0.13243685732828	dcDNA	PC-12_8h_1	viral_read.count	cluster_6
UL15	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	41725	PC-12_8h_2	0.00469742360695027	0.00429519178253821	0.000568841701301612	0.13243685732828	0.00429519178253821	0.000568841701301612	0.13243685732828	dcDNA	PC-12_8h_2	viral_read.count	cluster_6
UL15	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	107872	PK-15_8h_1	0.00339291011569267	0.0032784075455749	0.000450616499470239	0.1374498115948	0.0032784075455749	0.000450616499470239	0.1374498115948	dcDNA	PK-15_8h_1	viral_read.count	cluster_6
UL15	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	101346	PK-15_8h_2	0.00366072661969885	0.0032784075455749	0.000450616499470239	0.1374498115948	0.0032784075455749	0.000450616499470239	0.1374498115948	dcDNA	PK-15_8h_2	viral_read.count	cluster_6
UL15	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	100662	PK-15_8h_3	0.00278158590133317	0.0032784075455749	0.000450616499470239	0.1374498115948	0.0032784075455749	0.000450616499470239	0.1374498115948	dcDNA	PK-15_8h_3	viral_read.count	cluster_6
UL17-16	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	29	PC-12_0.5h_1	0	0	0		0	0		dcDNA	PC-12_0.5h_1	viral_read.count	
UL17-16	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	10	PC-12_0.5h_2	0	0	0		0	0		dcDNA	PC-12_0.5h_2	viral_read.count	
UL17-16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	167	PC-12_1.5h_1	0	0.00150829562594269	0.00261244465696663	1.73205080756888	0.00150829562594269	0.00261244465696663	1.73205080756888	dcDNA	PC-12_1.5h_1	viral_read.count	
UL17-16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	191	PC-12_1.5h_2	0	0.00150829562594269	0.00261244465696663	1.73205080756888	0.00150829562594269	0.00261244465696663	1.73205080756888	dcDNA	PC-12_1.5h_2	viral_read.count	
UL17-16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	221	PC-12_1.5h_3	0.00452488687782806	0.00150829562594269	0.00261244465696663	1.73205080756888	0.00150829562594269	0.00261244465696663	1.73205080756888	dcDNA	PC-12_1.5h_3	viral_read.count	
UL17-16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	138979	C6_12h_1	0.000201469286726772	0.000230649893600893	9.06118418169475e-05	0.392854470480435	0.000230649893600893	9.06118418169475e-05	0.392854470480435	dcDNA	C6_12h_1	viral_read.count	
UL17-16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	129418	C6_12h_2	0.000332256718539925	0.000230649893600893	9.06118418169475e-05	0.392854470480435	0.000230649893600893	9.06118418169475e-05	0.392854470480435	dcDNA	C6_12h_2	viral_read.count	
UL17-16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	75842	C6_12h_3	0.000158223675535983	0.000230649893600893	9.06118418169475e-05	0.392854470480435	0.000230649893600893	9.06118418169475e-05	0.392854470480435	dcDNA	C6_12h_3	viral_read.count	
UL17-16	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	56428	NRK_12h_1	0.000248103778266109	0.000313820695107745	6.04373891419844e-05	0.19258573473376	0.000313820695107745	6.04373891419844e-05	0.19258573473376	dcDNA	NRK_12h_1	viral_read.count	
UL17-16	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	76607	NRK_12h_2	0.00032634093490151	0.000313820695107745	6.04373891419844e-05	0.19258573473376	0.000313820695107745	6.04373891419844e-05	0.19258573473376	dcDNA	NRK_12h_2	viral_read.count	
UL17-16	L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	65392	NRK_12h_3	0.000367017372155615	0.000313820695107745	6.04373891419844e-05	0.19258573473376	0.000313820695107745	6.04373891419844e-05	0.19258573473376	dcDNA	NRK_12h_3	viral_read.count	
UL17-16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	105751	PC-12_12h_1	0.000312053786725421	0.000337499480053723	5.45877491036835e-05	0.161741728002052	0.000337499480053723	5.45877491036835e-05	0.161741728002052	dcDNA	PC-12_12h_1	viral_read.count	
UL17-16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	119888	PC-12_12h_2	0.000300280261577472	0.000337499480053723	5.45877491036835e-05	0.161741728002052	0.000337499480053723	5.45877491036835e-05	0.161741728002052	dcDNA	PC-12_12h_2	viral_read.count	
UL17-16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	92462	PC-12_12h_3	0.000400164391858277	0.000337499480053723	5.45877491036835e-05	0.161741728002052	0.000337499480053723	5.45877491036835e-05	0.161741728002052	dcDNA	PC-12_12h_3	viral_read.count	
UL17-16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155040	PK-15_12h_1	0.000316047471620227	0.000440135622276203	0.000189216517667301	0.429905029474211	0.000440135622276203	0.000189216517667301	0.429905029474211	dcDNA	PK-15_12h_1	viral_read.count	
UL17-16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	204941	PK-15_12h_2	0.000346441170873569	0.000440135622276203	0.000189216517667301	0.429905029474211	0.000440135622276203	0.000189216517667301	0.429905029474211	dcDNA	PK-15_12h_2	viral_read.count	
UL17-16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	196073	PK-15_12h_3	0.000657918224334814	0.000440135622276203	0.000189216517667301	0.429905029474211	0.000440135622276203	0.000189216517667301	0.429905029474211	dcDNA	PK-15_12h_3	viral_read.count	
UL17-16	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	488	C6_1h_1	0	0	0		0	0		dcDNA	C6_1h_1	viral_read.count	
