gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL49	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	33333.333334	33333.333334			dcDNA	PC_12_0.5h	WO	cluster_3
UL49	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	24390.243902	24390.243902			dcDNA	PC_12_1.5h	WO	cluster_3
UL49	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	40816.177455	40816.177455			dcDNA	C6_12h	WO	cluster_3
UL49	L	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	38143.731487	38143.731487			dcDNA	NRK_12h	WO	cluster_3
UL49	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	45707.746374	45707.746374			dcDNA	PC_12_12h	WO	cluster_3
UL49	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	56505.8712	56505.8712			dcDNA	PK_15_12h	WO	cluster_3
UL49	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	35877.364645	35877.364645			dcDNA	C6_1h	WO	cluster_3
UL49	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	21052.631579	21052.631579			dcDNA	NRK_1h	WO	cluster_3
UL49	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	23628.048781	23628.048781			dcDNA	PC_12_1h	WO	cluster_3
UL49	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	14970.05988	14970.05988			dcDNA	PK_15_1h	WO	cluster_3
UL49	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	36175.710593	36175.710593			dcDNA	PC_12_2.5h	WO	cluster_3
UL49	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	41179.461108	41179.461108			dcDNA	C6_2h	WO	cluster_3
UL49	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	22058.823529	22058.823529			dcDNA	NRK_2h	WO	cluster_3
UL49	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	25620.915029	25620.915029			dcDNA	PC_12_2h	WO	cluster_3
UL49	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	42928.228052	42928.228052			dcDNA	PK_15_2h	WO	cluster_3
UL49	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	27509.92626	27509.92626			dcDNA	C6_4h	WO	cluster_3
UL49	L	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	38793.756631	38793.756631			dcDNA	NRK_4h	WO	cluster_3
UL49	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	34899.881609	34899.881609			dcDNA	PC_12_4h	WO	cluster_3
UL49	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	40710.246177	40710.246177			dcDNA	PK_15_4h	WO	cluster_3
UL49	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	32069.811835	32069.811835			dcDNA	C6_6h	WO	cluster_3
UL49	L	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	36327.098466	36327.098466			dcDNA	NRK_6h	WO	cluster_3
UL49	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	34950.61048	34950.61048			dcDNA	PC_12_6h	WO	cluster_3
UL49	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	34150.194446	34150.194446			dcDNA	PK_15_6h	WO	cluster_3
UL49	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	35713.849945	35713.849945			dcDNA	C6_8h	WO	cluster_3
UL49	L	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	33392.912383	33392.912383			dcDNA	NRK_8h	WO	cluster_3
UL49	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	38973.210204	38973.210204			dcDNA	PC_12_8h	WO	cluster_3
UL49	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	38816.037276	38816.037276			dcDNA	PK_15_8h	WO	cluster_3
UL48	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_4
UL48	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO	cluster_4
UL48	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO	cluster_4
UL48	L	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	0	0			dcDNA	NRK_12h	WO	cluster_4
UL48	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO	cluster_4
UL48	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO	cluster_4
UL48	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO	cluster_4
UL48	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO	cluster_4
UL48	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO	cluster_4
UL48	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO	cluster_4
UL48	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO	cluster_4
UL48	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO	cluster_4
UL48	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO	cluster_4
UL48	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO	cluster_4
UL48	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	84.338366	84.338366			dcDNA	PK_15_2h	WO	cluster_4
UL48	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO	cluster_4
UL48	L	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	0	0			dcDNA	NRK_4h	WO	cluster_4
UL48	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO	cluster_4
UL48	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	83.167	83.167			dcDNA	PK_15_4h	WO	cluster_4
UL48	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO	cluster_4
UL48	L	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	0	0			dcDNA	NRK_6h	WO	cluster_4
UL48	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO	cluster_4
UL48	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO	cluster_4
UL48	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	61.007602	61.007602			dcDNA	C6_8h	WO	cluster_4
UL48	L	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	0	0			dcDNA	NRK_8h	WO	cluster_4
UL48	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	22.858188	22.858188			dcDNA	PC_12_8h	WO	cluster_4
UL48	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO	cluster_4
UL46	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	33333.333333	33333.333333			dcDNA	PC_12_0.5h	WO	cluster_5
UL46	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	11553.273427	11553.273427			dcDNA	PC_12_1.5h	WO	cluster_5
UL46	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	65296.631322	65296.631322			dcDNA	C6_12h	WO	cluster_5
UL46	L	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	31519.688601	31519.688601			dcDNA	NRK_12h	WO	cluster_5
UL46	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	61585.743619	61585.743619			dcDNA	PC_12_12h	WO	cluster_5
UL46	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	75101.352706	75101.352706			dcDNA	PK_15_12h	WO	cluster_5
UL46	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	32615.78604	32615.78604			dcDNA	C6_1h	WO	cluster_5
UL46	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	18421.052631	18421.052631			dcDNA	NRK_1h	WO	cluster_5
UL46	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	25152.439025	25152.439025			dcDNA	PC_12_1h	WO	cluster_5
UL46	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	8233.532934	8233.532934			dcDNA	PK_15_1h	WO	cluster_5
UL46	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	11627.906976	11627.906976			dcDNA	PC_12_2.5h	WO	cluster_5
UL46	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	18810.371122	18810.371122			dcDNA	C6_2h	WO	cluster_5
UL46	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	19607.843137	19607.843137			dcDNA	NRK_2h	WO	cluster_5
UL46	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	17777.777777	17777.777777			dcDNA	PC_12_2h	WO	cluster_5
UL46	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	35000.421694	35000.421694			dcDNA	PK_15_2h	WO	cluster_5
UL46	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	31196.823596	31196.823596			dcDNA	C6_4h	WO	cluster_5
UL46	L	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	22124.564329	22124.564329			dcDNA	NRK_4h	WO	cluster_5
UL46	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	25582.951564	25582.951564			dcDNA	PC_12_4h	WO	cluster_5
UL46	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	35574.683966	35574.683966			dcDNA	PK_15_4h	WO	cluster_5
UL46	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	36323.970548	36323.970548			dcDNA	C6_6h	WO	cluster_5
UL46	L	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	22569.176068	22569.176068			dcDNA	NRK_6h	WO	cluster_5
UL46	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	32003.894789	32003.894789			dcDNA	PC_12_6h	WO	cluster_5
UL46	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	39397.491562	39397.491562			dcDNA	PK_15_6h	WO	cluster_5
UL46	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	40887.294558	40887.294558			dcDNA	C6_8h	WO	cluster_5
UL46	L	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	28666.68958	28666.68958			dcDNA	NRK_8h	WO	cluster_5
UL46	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	40961.872543	40961.872543			dcDNA	PC_12_8h	WO	cluster_5
UL46	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	43627.819035	43627.819035			dcDNA	PK_15_8h	WO	cluster_5
UL27	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_5
UL27	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	7702.182284	7702.182284			dcDNA	PC_12_1.5h	WO	cluster_5
UL27	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	27833.306956	27833.306956			dcDNA	C6_12h	WO	cluster_5
UL27	L	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	23781.679742	23781.679742			dcDNA	NRK_12h	WO	cluster_5
UL27	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	29756.703307	29756.703307			dcDNA	PC_12_12h	WO	cluster_5
UL27	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	33694.17882	33694.17882			dcDNA	PK_15_12h	WO	cluster_5
UL27	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	16960.208741	16960.208741			dcDNA	C6_1h	WO	cluster_5
UL27	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	15789.473683	15789.473683			dcDNA	NRK_1h	WO	cluster_5
UL27	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	15243.902439	15243.902439			dcDNA	PC_12_1h	WO	cluster_5
UL27	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	2994.011976	2994.011976			dcDNA	PK_15_1h	WO	cluster_5
UL27	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	15934.539191	15934.539191			dcDNA	PC_12_2.5h	WO	cluster_5
UL27	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	17285.205897	17285.205897			dcDNA	C6_2h	WO	cluster_5
UL27	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	10620.915032	10620.915032			dcDNA	NRK_2h	WO	cluster_5
UL27	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	20130.718953	20130.718953			dcDNA	PC_12_2h	WO	cluster_5
UL27	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	15518.259258	15518.259258			dcDNA	PK_15_2h	WO	cluster_5
UL27	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	30062.393646	30062.393646			dcDNA	C6_4h	WO	cluster_5
UL27	L	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	14547.658737	14547.658737			dcDNA	NRK_4h	WO	cluster_5
UL27	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	18170.587329	18170.587329			dcDNA	PC_12_4h	WO	cluster_5
UL27	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	11643.379909	11643.379909			dcDNA	PK_15_4h	WO	cluster_5
UL27	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	27706.572131	27706.572131			dcDNA	C6_6h	WO	cluster_5
UL27	L	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	12830.422012	12830.422012			dcDNA	NRK_6h	WO	cluster_5
UL27	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	18705.238748	18705.238748			dcDNA	PC_12_6h	WO	cluster_5
UL27	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	17915.268477	17915.268477			dcDNA	PK_15_6h	WO	cluster_5
UL27	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	23634.344838	23634.344838			dcDNA	C6_8h	WO	cluster_5
UL27	L	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	19317.361564	19317.361564			dcDNA	NRK_8h	WO	cluster_5
UL27	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	30858.553534	30858.553534			dcDNA	PC_12_8h	WO	cluster_5
UL27	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	30185.262328	30185.262328			dcDNA	PK_15_8h	WO	cluster_5
UL28	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_6
UL28	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO	cluster_6
UL28	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	14.609382	14.609382			dcDNA	C6_12h	WO	cluster_6
UL28	E	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	0	0			dcDNA	NRK_12h	WO	cluster_6
UL28	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	16.232405	16.232405			dcDNA	PC_12_12h	WO	cluster_6
UL28	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	9.263004	9.263004			dcDNA	PK_15_12h	WO	cluster_6
UL28	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO	cluster_6
UL28	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO	cluster_6
UL28	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO	cluster_6
UL28	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO	cluster_6
UL28	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO	cluster_6
UL28	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO	cluster_6
UL28	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO	cluster_6
UL28	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO	cluster_6
UL28	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO	cluster_6
UL28	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO	cluster_6
UL28	E	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	0	0			dcDNA	NRK_4h	WO	cluster_6
UL28	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO	cluster_6
UL28	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO	cluster_6
UL28	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	0	0			dcDNA	C6_6h	WO	cluster_6
UL28	E	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	0	0			dcDNA	NRK_6h	WO	cluster_6
UL28	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO	cluster_6
UL28	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO	cluster_6
UL28	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	0	0			dcDNA	C6_8h	WO	cluster_6
UL28	E	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	0	0			dcDNA	NRK_8h	WO	cluster_6
UL28	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	22.858188	22.858188			dcDNA	PC_12_8h	WO	cluster_6
UL28	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO	cluster_6
UL29	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	16666.666667	16666.666667			dcDNA	PC_12_0.5h	WO	cluster_1
UL29	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	23106.546854	23106.546854			dcDNA	PC_12_1.5h	WO	cluster_1
UL29	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	11482.973984	11482.973984			dcDNA	C6_12h	WO	cluster_1
UL29	E	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	8915.995868	8915.995868			dcDNA	NRK_12h	WO	cluster_1
UL29	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	8489.547683	8489.547683			dcDNA	PC_12_12h	WO	cluster_1
UL29	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	3025.914799	3025.914799			dcDNA	PK_15_12h	WO	cluster_1
UL29	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	24787.997392	24787.997392			dcDNA	C6_1h	WO	cluster_1
UL29	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	26315.789472	26315.789472			dcDNA	NRK_1h	WO	cluster_1
UL29	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	37347.560977	37347.560977			dcDNA	PC_12_1h	WO	cluster_1
UL29	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	17215.568862	17215.568862			dcDNA	PK_15_1h	WO	cluster_1
UL29	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	25409.130059	25409.130059			dcDNA	PC_12_2.5h	WO	cluster_1
UL29	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	18301.982716	18301.982716			dcDNA	C6_2h	WO	cluster_1
UL29	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	23692.810458	23692.810458			dcDNA	NRK_2h	WO	cluster_1
UL29	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	28758.169933	28758.169933			dcDNA	PC_12_2h	WO	cluster_1
UL29	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	48325.883447	48325.883447			dcDNA	PK_15_2h	WO	cluster_1
UL29	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	11911.514463	11911.514463			dcDNA	C6_4h	WO	cluster_1
UL29	E	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	12123.04895	12123.04895			dcDNA	NRK_4h	WO	cluster_1
UL29	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	14258.506203	14258.506203			dcDNA	PC_12_4h	WO	cluster_1
UL29	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	21914.504326	21914.504326			dcDNA	PK_15_4h	WO	cluster_1
UL29	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	11126.261249	11126.261249			dcDNA	C6_6h	WO	cluster_1
UL29	E	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	7497.294788	7497.294788			dcDNA	NRK_6h	WO	cluster_1
UL29	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	11902.169038	11902.169038			dcDNA	PC_12_6h	WO	cluster_1
UL29	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	12159.84384	12159.84384			dcDNA	PK_15_6h	WO	cluster_1
UL29	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	15788.76728	15788.76728			dcDNA	C6_8h	WO	cluster_1
UL29	E	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	12992.81614	12992.81614			dcDNA	NRK_8h	WO	cluster_1
UL29	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	14332.083752	14332.083752			dcDNA	PC_12_8h	WO	cluster_1
UL29	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	12524.60145	12524.60145			dcDNA	PK_15_8h	WO	cluster_1
UL30	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_7
UL30	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	2567.394095	2567.394095			dcDNA	PC_12_1.5h	WO	cluster_7
UL30	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	440.716347	440.716347			dcDNA	C6_12h	WO	cluster_7
UL30	E	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	635.942262	635.942262			dcDNA	NRK_12h	WO	cluster_7
UL30	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	511.32075	511.32075			dcDNA	PC_12_12h	WO	cluster_7
UL30	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	121.962892	121.962892			dcDNA	PK_15_12h	WO	cluster_7
UL30	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	5218.525766	5218.525766			dcDNA	C6_1h	WO	cluster_7
UL30	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO	cluster_7
UL30	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	6859.756098	6859.756098			dcDNA	PC_12_1h	WO	cluster_7
UL30	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	1497.005988	1497.005988			dcDNA	PK_15_1h	WO	cluster_7
UL30	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	1291.989663	1291.989663			dcDNA	PC_12_2.5h	WO	cluster_7
UL30	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	2033.553635	2033.553635			dcDNA	C6_2h	WO	cluster_7
UL30	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3267.973856	3267.973856			dcDNA	NRK_2h	WO	cluster_7
UL30	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	3921.568625	3921.568625			dcDNA	PC_12_2h	WO	cluster_7
UL30	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	4385.595009	4385.595009			dcDNA	PK_15_2h	WO	cluster_7
UL30	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	1134.429949	1134.429949			dcDNA	C6_4h	WO	cluster_7
UL30	E	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	757.690559	757.690559			dcDNA	NRK_4h	WO	cluster_7
UL30	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	617.69702	617.69702			dcDNA	PC_12_4h	WO	cluster_7
UL30	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	748.502995	748.502995			dcDNA	PK_15_4h	WO	cluster_7
UL30	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	981.728933	981.728933			dcDNA	C6_6h	WO	cluster_7
UL30	E	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	541.041892	541.041892			dcDNA	NRK_6h	WO	cluster_7
UL30	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	960.885552	960.885552			dcDNA	PC_12_6h	WO	cluster_7
UL30	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	513.158491	513.158491			dcDNA	PK_15_6h	WO	cluster_7
UL30	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	854.106422	854.106422			dcDNA	C6_8h	WO	cluster_7
UL30	E	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	1065.548413	1065.548413			dcDNA	NRK_8h	WO	cluster_7
